FecAcc;MesAcc;TipoAcc;ZonaAcc;Turno;TotalAcc;TotalAccH;TotalAccM;EdadPrm;EdadPromH;EdadPromM;DiaDescPromH;DiaDescPromM;MtoDescPromH;MtoDescPromM;CostoDiario
2023-03-28;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;23.0;23.0;0.0;2.0;0.0;139.72;0.0;69.86
2023-03-28;202303;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;23.0;23.0;0.0;3.0;0.0;206.67;0.0;68.89
2023-03-28;202303;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;41.0;41.0;0.0;2.0;0.0;139.72;0.0;69.86
2023-03-28;202303;CAIDA DE PERSONAS;TRONCO;DIA;3;2.0;1.0;51.0;54.0;45.0;2.0;3.0;174.65;93.0;170.72
2023-03-28;202303;CAIDA DE PERSONAS;TRONCO;TARDE;1;0.0;1.0;30.0;0.0;30.0;0.0;8.0;0.0;558.88;69.86
2023-03-28;202303;CONTACTO CON SUSTANCIAS NOCIVAS;CABEZA;DIA;2;1.0;1.0;27.0;29.0;25.0;1.0;5.0;93.5;203.14;134.128
2023-03-28;202303;CONTACTO CON SUSTANCIAS NOCIVAS;OTROS;DIA;1;1.0;0.0;31.0;31.0;0.0;4.0;0.0;279.44;0.0;69.86
2023-03-28;202303;CONTACTO CON SUSTANCIAS NOCIVAS;OTROS;TARDE;1;1.0;0.0;40.0;40.0;0.0;3.0;0.0;110.52;0.0;36.839999999999996
2023-03-28;202303;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;DIA;1;0.0;1.0;26.0;0.0;26.0;0.0;3.0;0.0;209.58;69.86
2023-03-28;202303;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;49.0;49.0;0.0;3.0;0.0;255.0;0.0;85.0
2023-03-28;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;39.0;39.0;0.0;7.0;0.0;489.02;0.0;69.86
2023-03-28;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;52.0;52.0;0.0;2.0;0.0;97.44;0.0;140.715
2023-03-28;202303;GOLPES CONTRA OBJETOS;OTROS;DIA;1;0.0;1.0;42.0;0.0;42.0;0.0;10.0;0.0;454.28;45.428
2023-03-28;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;9;7.0;2.0;41.0;46.0;27.0;2.0;2.0;154.7757142857143;139.72;625.4545
2023-03-28;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;6;5.0;1.0;38.0;39.0;35.0;5.0;7.0;479.23;306.64;482.22
2023-03-28;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;13;13.0;0.0;34.0;34.0;0.0;4.0;0.0;294.49692307692305;0.0;910.4476666666667
2023-03-28;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;37.0;37.0;0.0;1.0;0.0;63.66;0.0;63.66
2023-03-28;202303;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;4;1.0;3.0;33.0;23.0;36.0;10.0;15.0;698.6;970.34;299.052
2023-03-28;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;7;7.0;0.0;34.0;34.0;0.0;2.0;0.0;159.68;0.0;489.02
2023-03-29;202303;ATRAPADO POR OBJETOS;CABEZA;DIA;2;2.0;0.0;42.0;42.0;0.0;2.0;0.0;233.97500000000002;0.0;342.52
2023-03-29;202303;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;52.0;52.0;0.0;3.0;0.0;255.02;0.0;85.00666666666667
2023-03-29;202303;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;TARDE;2;2.0;0.0;26.0;26.0;0.0;4.0;0.0;306.37;0.0;131.72
2023-03-29;202303;ATRAPADO POR OBJETOS;OTROS;TARDE;1;1.0;0.0;37.0;37.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-29;202303;CAIDA DE OBJETOS;CABEZA;DIA;1;1.0;0.0;45.0;45.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-29;202303;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;41.0;41.0;0.0;5.0;0.0;407.57;0.0;81.514
2023-03-29;202303;CAIDA DE PERSONAS;CABEZA;NOCHE;1;1.0;0.0;30.0;30.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-29;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;TARDE;1;1.0;0.0;53.0;53.0;0.0;6.0;0.0;1000.0;0.0;166.66666666666666
2023-03-29;202303;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;2;0.0;2.0;32.0;0.0;32.0;0.0;4.0;0.0;217.48;109.60933333333332
2023-03-29;202303;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;TARDE;2;2.0;0.0;27.0;27.0;0.0;6.0;0.0;332.08000000000004;0.0;104.86
2023-03-29;202303;CAIDA DE PERSONAS;OTROS;DIA;3;0.0;3.0;50.0;0.0;50.0;0.0;3.0;0.0;176.24;199.52666666666667
2023-03-29;202303;CAIDA DE PERSONAS;OTROS;TARDE;1;0.0;1.0;18.0;0.0;18.0;0.0;3.0;0.0;102.51;34.17
2023-03-29;202303;CAIDA DE PERSONAS;TRONCO;DIA;4;2.0;2.0;39.0;28.0;50.0;6.0;12.0;384.23;2085.415;377.30316666666664
2023-03-29;202303;CONTACTO CON SUSTANCIAS NOCIVAS;CABEZA;DIA;2;2.0;0.0;34.0;34.0;0.0;2.0;0.0;104.455;0.0;102.24333333333334
2023-03-29;202303;CONTACTO CON TEMPERATURA EXTREMA;TRONCO;DIA;1;1.0;0.0;41.0;41.0;0.0;3.0;0.0;245.89;0.0;81.96333333333332
2023-03-29;202303;GOLPES CONTRA OBJETOS;CABEZA;DIA;3;3.0;0.0;35.0;35.0;0.0;3.0;0.0;279.01;0.0;278.9816666666667
2023-03-29;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;2;2.0;0.0;26.0;26.0;0.0;2.0;0.0;174.65;0.0;139.72
2023-03-29;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;19.0;19.0;0.0;2.0;0.0;155.58;0.0;77.79
2023-03-29;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;4;4.0;0.0;31.0;31.0;0.0;3.0;0.0;204.735;0.0;269.75
2023-03-29;202303;GOLPES CONTRA OBJETOS;OTROS;TARDE;1;1.0;0.0;47.0;47.0;0.0;3.0;0.0;401.21;0.0;133.73666666666665
2023-03-29;202303;GOLPES CONTRA OBJETOS;TRONCO;DIA;1;1.0;0.0;41.0;41.0;0.0;5.0;0.0;349.3;0.0;69.86
2023-03-29;202303;GOLPES CONTRA OBJETOS;TRONCO;NOCHE;1;1.0;0.0;23.0;23.0;0.0;7.0;0.0;347.5;0.0;49.642857142857146
2023-03-29;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;11;10.0;1.0;36.0;38.0;18.0;3.0;2.0;215.61100000000002;139.72;822.5791666666667
2023-03-29;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;2;2.0;0.0;40.0;40.0;0.0;4.0;0.0;279.44;0.0;139.72
2023-03-29;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;5;4.0;1.0;27.0;30.0;19.0;4.0;10.0;318.44;698.6;353.37
2023-03-29;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;63.0;63.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-29;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;12;12.0;0.0;38.0;38.0;0.0;4.0;0.0;307.19416666666666;0.0;828.1110952380952
2023-03-29;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;2;2.0;0.0;42.0;42.0;0.0;2.0;0.0;271.785;0.0;289.67
2023-03-29;202303;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;4;4.0;0.0;40.0;40.0;0.0;4.0;0.0;274.575;0.0;277.0075
2023-03-29;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;5;5.0;0.0;31.0;31.0;0.0;5.0;0.0;520.144;0.0;415.5626666666667
2023-03-30;202303;ATRAPADO POR OBJETOS;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;26.0;26.0;0.0;2.0;0.0;135.53;0.0;67.765
2023-03-30;202303;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;38.0;38.0;0.0;1.0;0.0;150.0;0.0;150.0
2023-03-30;202303;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;19.0;19.0;0.0;5.0;0.0;306.25;0.0;61.25
2023-03-30;202303;CAIDA DE OBJETOS;CABEZA;DIA;3;3.0;0.0;34.0;34.0;0.0;4.0;0.0;259.36999999999995;0.0;212.79666666666668
2023-03-30;202303;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;3;2.0;1.0;32.0;32.0;33.0;3.0;6.0;198.925;419.16;188.26999999999998
2023-03-30;202303;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;0.0;1.0;29.0;0.0;29.0;0.0;2.0;0.0;111.83;55.915
2023-03-30;202303;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;2;2.0;0.0;39.0;39.0;0.0;4.0;0.0;266.72;0.0;133.36
2023-03-30;202303;CAIDA DE PERSONAS;CABEZA;DIA;2;2.0;0.0;50.0;50.0;0.0;2.0;0.0;152.36;0.0;124.86
2023-03-30;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;3;2.0;1.0;30.0;30.0;29.0;6.0;2.0;485.995;139.72;243.50166666666667
2023-03-30;202303;CAIDA DE PERSONAS;OTROS;DIA;1;1.0;0.0;29.0;29.0;0.0;1.0;0.0;69.86;0.0;69.86
2023-03-30;202303;CAIDA DE PERSONAS;OTROS;NOCHE;1;0.0;1.0;34.0;0.0;34.0;0.0;3.0;0.0;157.83;52.61000000000001
2023-03-30;202303;CAIDA DE PERSONAS;OTROS;TARDE;1;1.0;0.0;53.0;53.0;0.0;5.0;0.0;325.83;0.0;65.166
2023-03-30;202303;CAIDA DE PERSONAS;TRONCO;DIA;3;0.0;3.0;43.0;0.0;43.0;0.0;3.0;0.0;161.4;184.68666666666667
2023-03-30;202303;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;22.0;22.0;0.0;3.0;0.0;87.2;0.0;29.066666666666666
2023-03-30;202303;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;27.0;27.0;0.0;1.0;0.0;69.86;0.0;69.86
2023-03-30;202303;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;23.0;23.0;0.0;5.0;0.0;349.3;0.0;69.86
2023-03-30;202303;CONTACTO ELECTRICO;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;21.0;21.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-30;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;5;4.0;1.0;40.0;39.0;45.0;3.0;7.0;231.635;467.99;349.35571428571427
2023-03-30;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;8;8.0;0.0;42.0;42.0;0.0;3.0;0.0;153.56;0.0;395.35699999999997
2023-03-30;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;7;4.0;3.0;37.0;37.0;38.0;4.0;2.0;179.7875;96.74000000000001;336.22833333333335
2023-03-30;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;39.0;39.0;0.0;50.0;0.0;6175.0;0.0;123.5
2023-03-30;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;16;12.0;4.0;29.0;28.0;31.0;4.0;3.0;238.94416666666666;182.3175;1077.1295
2023-03-30;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;2;2.0;0.0;33.0;33.0;0.0;4.0;0.0;207.9;0.0;104.43333333333334
2023-03-30;202303;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;5;4.0;1.0;40.0;39.0;41.0;3.0;3.0;186.3225;145.21;255.28266666666667
2023-03-30;202303;MANIPULACION OBJETOS POR ESFUERZO;OTROS;TARDE;1;1.0;0.0;20.0;20.0;0.0;4.0;0.0;141.22;0.0;35.305
2023-03-30;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;3;2.0;1.0;32.0;36.0;23.0;3.0;3.0;186.10500000000002;209.58;193.93
2023-03-30;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;TARDE;1;1.0;0.0;29.0;29.0;0.0;2.0;0.0;139.72;0.0;69.86
2023-03-31;202303;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;18.0;18.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-31;202303;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;30.0;30.0;0.0;5.0;0.0;296.775;0.0;104.70333333333333
2023-03-31;202303;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;29.0;29.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-03-31;202303;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;4;1.0;3.0;31.0;34.0;30.0;7.0;3.0;489.02;206.65;275.045
2023-03-31;202303;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;46.0;46.0;0.0;1.0;0.0;69.86;0.0;69.86
2023-03-31;202303;CAIDA DE PERSONAS;TRONCO;DIA;2;1.0;1.0;35.0;39.0;31.0;3.0;2.0;209.58;113.5;126.61
2023-03-31;202303;CAIDA DE PERSONAS;TRONCO;TARDE;1;1.0;0.0;30.0;30.0;0.0;4.0;0.0;279.44;0.0;69.86
2023-03-31;202303;CONTACTO CON TEMPERATURA EXTREMA;EXTREMIDAD SUPERIOR;NOCHE;1;0.0;1.0;27.0;0.0;27.0;0.0;7.0;0.0;452.34;64.61999999999999
2023-03-31;202303;GOLPES CONTRA OBJETOS;CABEZA;DIA;1;1.0;0.0;23.0;23.0;0.0;1.0;0.0;69.86;0.0;69.86
2023-03-31;202303;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;2;1.0;1.0;54.0;64.0;44.0;5.0;3.0;349.3;209.58;139.72
2023-03-31;202303;GOLPES CONTRA OBJETOS;OTROS;DIA;1;0.0;1.0;38.0;0.0;38.0;0.0;4.0;0.0;279.44;69.86
2023-03-31;202303;GOLPES CONTRA OBJETOS;TRONCO;DIA;2;2.0;0.0;33.0;33.0;0.0;4.0;0.0;323.805;0.0;154.50833333333333
2023-03-31;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;10;10.0;0.0;42.0;42.0;0.0;2.0;0.0;149.924;0.0;645.265
2023-03-31;202303;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;1;1.0;0.0;26.0;26.0;0.0;2.0;0.0;124.14;0.0;62.07
2023-03-31;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;9;6.0;3.0;39.0;40.0;38.0;5.0;3.0;622.3183333333333;179.38666666666666;957.946
2023-03-31;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;12;9.0;3.0;36.0;36.0;36.0;5.0;6.0;367.8933333333333;398.32;901.8363333333333
2023-03-31;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;3;3.0;0.0;32.0;32.0;0.0;6.0;0.0;434.07666666666665;0.0;229.286
2023-03-31;202303;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;6;4.0;2.0;28.0;32.0;20.0;5.0;2.0;347.505;126.69;386.88635714285715
2023-03-31;202303;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;3;3.0;0.0;41.0;41.0;0.0;2.0;0.0;118.14333333333333;0.0;166.81
2023-03-31;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;4;4.0;0.0;28.0;28.0;0.0;3.0;0.0;179.23499999999999;0.0;269.13599999999997
2023-03-31;202303;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;TARDE;1;1.0;0.0;53.0;53.0;0.0;11.0;0.0;1585.65;0.0;144.15
2023-04-01;202304;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;43.0;43.0;0.0;3.0;0.0;93.0;0.0;31.0
2023-04-01;202304;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;30.0;30.0;0.0;2.0;0.0;133.33;0.0;66.665
2023-04-01;202304;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;33.0;33.0;0.0;1.0;0.0;69.86;0.0;69.86
2023-04-01;202304;CAIDA DE OBJETOS;OTROS;DIA;2;2.0;0.0;43.0;43.0;0.0;2.0;0.0;139.72;0.0;139.72
2023-04-01;202304;CAIDA DE OBJETOS;TRONCO;DIA;1;1.0;0.0;38.0;38.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-04-01;202304;CAIDA DE OBJETOS;TRONCO;TARDE;1;1.0;0.0;37.0;37.0;0.0;3.0;0.0;144.0;0.0;48.0
2023-04-01;202304;CONTACTO CON SUSTANCIAS NOCIVAS;CABEZA;DIA;1;1.0;0.0;51.0;51.0;0.0;3.0;0.0;186.6;0.0;62.199999999999996
2023-04-01;202304;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;2;1.0;1.0;36.0;29.0;42.0;1.0;3.0;69.86;209.58;139.72
2023-04-01;202304;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;DIA;1;1.0;0.0;32.0;32.0;0.0;4.0;0.0;279.44;0.0;69.86
2023-04-01;202304;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;2.0;0.0;38.0;38.0;0.0;3.0;0.0;177.255;0.0;118.17
2023-04-01;202304;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;1;1.0;0.0;37.0;37.0;0.0;2.0;0.0;139.72;0.0;69.86
2023-04-01;202304;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;3;2.0;1.0;40.0;45.0;29.0;4.0;12.0;225.975;838.32;194.3042857142857
2023-04-01;202304;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;NOCHE;2;1.0;1.0;51.0;39.0;63.0;12.0;7.0;838.32;489.02;139.72
2023-04-01;202304;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;TARDE;2;1.0;1.0;24.0;27.0;22.0;4.0;4.0;279.44;189.2;117.16
2023-04-01;202304;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;34.0;34.0;0.0;7.0;0.0;564.8050000000001;0.0;159.38066666666668
2023-04-01;202304;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;2;1.0;1.0;44.0;40.0;49.0;7.0;4.0;525.44;280.33;145.14535714285716
2023-04-01;202304;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;30.0;30.0;0.0;15.0;0.0;1047.9;0.0;69.86
2023-04-01;202304;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;2;2.0;0.0;42.0;42.0;0.0;2.0;0.0;103.125;0.0;149.835
2023-04-01;202304;MANIPULACION OBJETOS POR ESFUERZO;OTROS;TARDE;3;1.0;2.0;33.0;24.0;38.0;4.0;4.0;279.44;295.525;220.30333333333334
2023-04-02;202304;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;32.0;32.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-04-02;202304;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;2;1.0;1.0;26.0;18.0;33.0;3.0;11.0;209.58;516.39;116.80454545454546
2023-04-02;202304;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;30.0;30.0;0.0;3.0;0.0;223.8;0.0;74.60000000000001
2023-04-02;202304;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;67.0;67.0;0.0;1.0;0.0;34.17;0.0;34.17
2023-04-02;202304;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;2;2.0;0.0;40.0;40.0;0.0;2.0;0.0;100.845;0.0;131.82999999999998
2023-04-02;202304;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;4;2.0;2.0;34.0;25.0;43.0;4.0;2.0;279.44;96.17;217.5
2023-04-02;202304;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;2;2.0;0.0;30.0;30.0;0.0;16.0;0.0;1344.07;0.0;158.25966666666665
2023-04-03;202304;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;0.0;1.0;35.0;0.0;35.0;0.0;3.0;0.0;209.58;69.86
2023-04-03;202304;ATRAPADO POR OBJETOS;TRONCO;DIA;1;0.0;1.0;30.0;0.0;30.0;0.0;2.0;0.0;139.72;69.86
2023-04-03;202304;CAIDA DE OBJETOS;CABEZA;DIA;2;1.0;1.0;28.0;30.0;27.0;3.0;3.0;209.58;150.6;120.06
2023-04-03;202304;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;3;2.0;1.0;36.0;40.0;27.0;4.0;3.0;353.90999999999997;167.38;245.16
2023-04-03;202304;CAIDA DE OBJETOS;OTROS;DIA;1;1.0;0.0;37.0;37.0;0.0;9.0;0.0;414.91;0.0;46.101111111111116
2023-04-03;202304;CAIDA DE PERSONAS;CABEZA;DIA;1;1.0;0.0;42.0;42.0;0.0;3.0;0.0;1554.27;0.0;518.09
2023-04-03;202304;CAIDA DE PERSONAS;EXTREMIDAD INFERIOR;DIA;4;1.0;3.0;44.0;47.0;42.0;5.0;3.0;349.3;167.55333333333334;251.32999999999998
2023-04-03;202304;CAIDA DE PERSONAS;EXTREMIDAD SUPERIOR;DIA;2;1.0;1.0;28.0;27.0;28.0;2.0;3.0;139.72;47.98;85.85333333333332
2023-04-03;202304;CAIDA DE PERSONAS;OTROS;DIA;2;2.0;0.0;46.0;46.0;0.0;6.0;0.0;384.23;0.0;139.72
2023-04-03;202304;CAIDA DE PERSONAS;OTROS;TARDE;2;0.0;2.0;26.0;0.0;26.0;0.0;3.0;0.0;50.65;33.766666666666666
2023-04-03;202304;CAIDA DE PERSONAS;TRONCO;TARDE;1;1.0;0.0;33.0;33.0;0.0;2.0;0.0;139.72;0.0;69.86
2023-04-03;202304;CONTACTO CON SUSTANCIAS NOCIVAS;CABEZA;DIA;2;1.0;1.0;32.0;36.0;28.0;3.0;1.0;235.69;69.86;148.42333333333335
2023-04-03;202304;GOLPES CONTRA OBJETOS;CABEZA;DIA;1;0.0;1.0;27.0;0.0;27.0;0.0;2.0;0.0;139.72;69.86
2023-04-03;202304;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;DIA;2;2.0;0.0;35.0;35.0;0.0;5.0;0.0;375.235;0.0;165.655
2023-04-03;202304;GOLPES CONTRA OBJETOS;EXTREMIDAD INFERIOR;NOCHE;1;1.0;0.0;27.0;27.0;0.0;3.0;0.0;276.2;0.0;92.06666666666666
2023-04-03;202304;GOLPES CONTRA OBJETOS;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;54.0;54.0;0.0;2.0;0.0;139.72;0.0;69.86
2023-04-03;202304;GOLPES CONTRA OBJETOS;OTROS;DIA;1;1.0;0.0;22.0;22.0;0.0;3.0;0.0;209.58;0.0;69.86
2023-04-03;202304;GOLPES CONTRA OBJETOS;TRONCO;DIA;1;1.0;0.0;49.0;49.0;0.0;2.0;0.0;139.72;0.0;69.86
2023-04-03;202304;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;DIA;12;11.0;1.0;36.0;36.0;38.0;3.0;2.0;311.4209090909091;73.0;955.9556666666667
2023-04-03;202304;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;NOCHE;2;2.0;0.0;42.0;42.0;0.0;2.0;0.0;133.95999999999998;0.0;198.06
2023-04-03;202304;MANIPULACION OBJETOS POR ESFUERZO;CABEZA;TARDE;1;1.0;0.0;31.0;31.0;0.0;2.0;0.0;139.72;0.0;69.86
2023-04-03;202304;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD INFERIOR;DIA;5;3.0;2.0;39.0;44.0;32.0;5.0;12.0;224.24666666666667;803.39;292.90277777777777
2023-04-03;202304;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;DIA;11;10.0;1.0;31.0;30.0;47.0;12.0;8.0;996.219;288.81;781.76025
2023-04-03;202304;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;NOCHE;1;0.0;1.0;35.0;0.0;35.0;0.0;2.0;0.0;146.76;73.38
2023-04-03;202304;MANIPULACION OBJETOS POR ESFUERZO;EXTREMIDAD SUPERIOR;TARDE;1;1.0;0.0;46.0;46.0;0.0;1.0;0.0;58.42;0.0;58.42
2023-04-03;202304;MANIPULACION OBJETOS POR ESFUERZO;OTROS;DIA;8;7.0;1.0;31.0;26.0;60.0;4.0;10.0;268.4142857142857;698.6;533.1533333333333
2023-04-03;202304;MANIPULACION OBJETOS POR ESFUERZO;TRONCO;DIA;1;1.0;0.0;42.0;42.0;0.0;12.0;0.0;838.32;0.0;69.86
2023-04-04;202304;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;DIA;5;5.0;0.0;25.0;25.0;0.0;4.0;0.0;196.226;0.0;261.1413333333333
2023-04-04;202304;ATRAPADO POR OBJETOS;EXTREMIDAD SUPERIOR;NOCHE;1;1.0;0.0;25.0;25.0;0.0;1.0;0.0;59.01;0.0;59.01
2023-04-04;202304;CAIDA DE OBJETOS;CABEZA;DIA;1;0.0;1.0;23.0;0.0;23.0;0.0;3.0;0.0;165.61;55.20333333333334
2023-04-04;202304;CAIDA DE OBJETOS;CABEZA;NOCHE;1;1.0;0.0;22.0;22.0;0.0;2.0;0.0;139.72;0.0;69.86
2023-04-04;202304;CAIDA DE OBJETOS;EXTREMIDAD INFERIOR;DIA;1;1.0;0.0;39.0;39.0;0.0;30.0;0.0;1335.42;0.0;44.514
2023-04-04;202304;CAIDA DE OBJETOS;EXTREMIDAD SUPERIOR;DIA;2;2.0;0.0;34.0;34.0;0.0;8.0;0.0;523.95;0.0;139.72
